nome,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento
CAPÍTULO VII,"Neste propósito, moveram-se apressados, e Simão Botelho caminhou com as pistolas aperradas na direção da porta.",19,18,0,0,4,0,0,4,8,42.10526315789473,"[{'label': 'NEGATIVE', 'score': 0.6309808492660522}]"
CAPÍTULO VII,"Em frente do muro do jardim de Teresa havia uma cascalheira escarpada, que se explanava depois numa alameda sombria.",21,20,0,0,5,2,1,2,10,47.61904761904761,"[{'label': 'NEGATIVE', 'score': 0.6468733549118042}]"
CAPÍTULO VII,"Os dois criados de Baltasar, quando o tropel do cavalo parou, recordaram as ordens do amo, no caso de vir a pé Simão.",27,23,0,0,6,0,1,4,11,40.74074074074074,"[{'label': 'NEGATIVE', 'score': 0.5036301612854004}]"
CAPÍTULO VII,"Procuraram um sítio para o espreitarem a sair, e entraram na alameda quando o académico chegou à porta do quintal. — Agora está seguro — disse um. — Se lá não ficar dentro. — respondeu o outro, vendo-o entrar, e fechar- se a porta. — Mas além vêm dois homens. — disse o mais assustado, olhando para a outra entrada da alameda. — E vêm direitos a nós.",79,51,0,0,10,2,7,14,33,41.77215189873418,"[{'label': 'NEGATIVE', 'score': 0.6130485534667969}]"
CAPÍTULO VII,Prepara a arma. — O melhor é fugirmos.,10,9,0,0,2,0,0,2,4,40.0,"[{'label': 'NEUTRAL', 'score': 0.45066404342651367}]"
CAPÍTULO VII,"Estamos à espera do outro, e não destes.",10,10,0,0,1,0,1,0,2,20.0,"[{'label': 'NEUTRAL', 'score': 0.4009515345096588}]"
CAPÍTULO VII,Vamos embora daqui.,4,4,0,0,0,0,1,0,1,25.0,"[{'label': 'NEUTRAL', 'score': 0.4178045988082886}]"
CAPÍTULO VII,Este não esperou convencer o companheiro: desceu a ribanceira do cascalho.,13,13,0,0,3,0,1,3,7,53.84615384615385,"[{'label': 'POSITIVE', 'score': 0.3799002170562744}]"
CAPÍTULO VII,"O mais intrépido teve também a prudência de todos os assassinos assalariados: seguiu o assustadiço, e deu-lhe razão, quando ouviu atrás de si os passos velozes dos perseguidores.",32,29,0,0,5,3,4,4,16,50.0,"[{'label': 'NEGATIVE', 'score': 0.6894576549530029}]"
CAPÍTULO VII,"Saiu-lhes o amo à frente, quando dobravam a esquina do quintal, e disse-lhes: — Porquê que fogem, seus poltrões?",24,22,1,0,4,0,2,4,10,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.6459268927574158}]"
CAPÍTULO VII,"Os homens pararam envergonhados, aperrando as clavina.",9,9,0,0,2,0,0,3,5,55.55555555555556,"[{'label': 'NEGATIVE', 'score': 0.3653797507286072}]"
CAPÍTULO VII,"João da Cruz e o arrieiro apareceram, e Baltasar dirigiu-se a eles, a gritar: — Alto aí!",21,18,0,1,1,0,1,3,5,23.809523809523807,"[{'label': 'NEGATIVE', 'score': 0.3969467878341675}]"
CAPÍTULO VII,"O ferrador disse ao cunhado: — Fala-lhe tu, que eu não quero que ele me conheça. — Quem nos manda parar? — disse o arrieiro. — Três clavinas. — respondeu Baltasar. — Vê se os demoras para dar tempo que o doutor saia — disse João da Cruz ao ouvido do arrieiro. — Pois cá estamos parados — respondeu o criado de Simão. — O que querem? — Quero saber o que têm a fazer neste sítio. — E vocês que fazem por cá? — Não admito perguntas — disse o de Castro D aire, aventurando alguns passos vacilantes para a frente. — Quero saber quem são.",122,75,3,0,13,3,5,23,44,36.0655737704918,"[{'label': 'NEGATIVE', 'score': 0.5881257653236389}]"
CAPÍTULO VII,Mestre João disse ao ouvido do cunhado: — Diz-lhe que se dá mais um passo que o arrebentas.,20,19,0,0,4,0,1,2,7,35.0,"[{'label': 'NEUTRAL', 'score': 0.4972555637359619}]"
CAPÍTULO VII,"O arrieiro repetiu a cláusula, e Baltasar parou.",10,10,0,0,2,0,0,2,4,40.0,"[{'label': 'NEUTRAL', 'score': 0.3928927779197693}]"
CAPÍTULO VII,Um dos criados deste chamou-o ao lado para lhe dizer que aquele que não falava parecia ser o João da Cruz.,22,21,0,0,2,0,1,4,7,31.818181818181817,"[{'label': 'NEGATIVE', 'score': 0.5881811380386353}]"
CAPÍTULO VII,"O morgado duvidou, e quis esclarecer-se; mas o ferrador ouviu as palavras do criado, e disse ao cunhado: — Vem comigo, que eles conhecem-me.",30,27,0,0,4,0,0,7,11,36.666666666666664,"[{'label': 'NEUTRAL', 'score': 0.557076096534729}]"
CAPÍTULO VII,"Dizendo, voltou as costas ao grupo, e caminhou ao longo do quintal de Tadeu de Albuquerque.",19,16,0,0,4,0,0,3,7,36.84210526315789,"[{'label': 'POSITIVE', 'score': 0.37103208899497986}]"
CAPÍTULO VII,"Os criados de Baltasar, animados pela retirada dos outros dois, como se tratasse uma derrota certa, apressaram o passo a perseguir os supostos fugitivos.",28,26,0,0,5,2,0,4,11,39.285714285714285,"[{'label': 'NEGATIVE', 'score': 0.7510002255439758}]"
CAPÍTULO VII,"O morgado ainda lhes disse para que não os seguissem; mas eles, momentos antes cobardes, queriam desforrar-se agora, correndo atrás o inimigo tanto quanto eles próprios lhes tinham fugido antes.",35,30,0,0,4,0,8,6,18,51.42857142857142,"[{'label': 'NEGATIVE', 'score': 0.7138243913650513}]"
CAPÍTULO VII,"Simão Botelho ouviu os passos ligeiros, e compelido pelo susto de Teresa, abriu a porta do quintal, sem saber ainda de quem eram os passos.",29,24,0,0,5,1,1,4,11,37.93103448275862,"[{'label': 'NEGATIVE', 'score': 0.7241419553756714}]"
CAPÍTULO VII,"João da Cruz, com ar galhofeiro, já quando os perseguidores se viam, disse ao filho do corregedor se estava ajustado o casamento, que “não havia pano para mangas”.",35,31,0,0,7,2,3,3,15,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.6613662242889404}]"
CAPÍTULO VII,"Simão entendeu o perigo, apertou convulsivamente a mão de Teresa, e retirou-se.",15,14,0,0,2,0,1,3,6,40.0,"[{'label': 'NEGATIVE', 'score': 0.38362669944763184}]"
CAPÍTULO VII,"Queria ele reconhecer os dois vultos parados à distância; mas João da Cruz, com o tom imperioso de quem obriga à submissão, disse ao filho do corregedor: — Vá por onde veio, e não olhe para trás.",43,40,0,0,7,1,2,7,17,39.53488372093023,"[{'label': 'NEUTRAL', 'score': 0.5778420567512512}]"
CAPÍTULO VII,Simão correu até encontrar o cavalo.,7,7,0,0,1,0,0,2,3,42.857142857142854,"[{'label': 'POSITIVE', 'score': 0.38545072078704834}]"
CAPÍTULO VII,"Montou, e esperou os dois inalteráveis guardas que o seguiam a passo vagaroso.",15,15,0,0,2,2,0,3,7,46.666666666666664,"[{'label': 'NEGATIVE', 'score': 0.4265311658382416}]"
CAPÍTULO VII,"Espantava-os o súbito desaparecimento dos criados de Baltasar, e recearam alguma espera fora da cidade.",17,17,0,0,4,1,1,2,8,47.05882352941176,"[{'label': 'NEGATIVE', 'score': 0.7395533323287964}]"
CAPÍTULO VII,"O ferrador conhecia o atalho que os podia levar da emboscada ao caminho certo, e revelou o seu receio a Simão, dizendo-lhe que seguisse em frente a toda a pressa que ele e o cunhado lá iriam ter.",41,33,0,0,8,1,1,7,17,41.46341463414634,"[{'label': 'NEGATIVE', 'score': 0.7685956954956055}]"
CAPÍTULO VII,"O académico recebeu com enfado a advertência, pedindo-lhes que o não tivessem em tão vil preço.",18,18,0,0,3,1,2,3,9,50.0,"[{'label': 'NEGATIVE', 'score': 0.631679117679596}]"
CAPÍTULO VII,"E acintosamente sofreou as rédeas, para não forçar os homens a aligeirar o passo. — Vá como quiser — disse mestre João — que nós vamos por fora do caminho.",33,30,0,0,5,0,3,6,14,42.42424242424242,"[{'label': 'NEUTRAL', 'score': 0.5161305665969849}]"
CAPÍTULO VII,"E subiram para uma rampa de olivais, para tornarem a descer encobertos por moitas de giestas, cosendo-se aos torcicolos de uma parede paralela com a estrada. — O atalho segue por ali onde a serra faz aquele cotovelo — disse o ferrador ao cunhado -, hão de ali passar, ou já passaram.",58,44,0,0,11,2,4,10,27,46.55172413793103,"[{'label': 'NEUTRAL', 'score': 0.4108952283859253}]"
CAPÍTULO VII,A estrada vai mesmo na quebrada daquele outeiro.,9,9,0,0,3,0,1,1,5,55.55555555555556,"[{'label': 'POSITIVE', 'score': 0.4292573928833008}]"
CAPÍTULO VII,"Os homens é certamente dali que vão atirar, encobertos pelos sobreiros.",13,13,0,0,2,0,2,2,6,46.15384615384615,"[{'label': 'NEGATIVE', 'score': 0.4795116186141968}]"
CAPÍTULO VII,Vamos depressa.,3,3,0,0,0,0,1,0,1,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.39634180068969727}]"
CAPÍTULO VII,"E um pouco descobertos, e outro curvados à sombra das giestas, chegaram a um vale de onde ouviram os passos dos dois homens que atravessavam o pontilhão de um ribeiro. — Já não vamos a tempo — disse aflito o João da Cruz -, os homens vão atirar-lhe, porque o cavalo faz muito barulho.",60,47,0,0,11,1,3,9,24,40.0,"[{'label': 'NEGATIVE', 'score': 0.6082413196563721}]"
CAPÍTULO VII,"E corriam já sem temor de serem vistos, porque os outros tinham dobrado o outeiro, em cujo vale corria a estrada. — Os homens vão atirar-lhe. — disse o ferrador. — Gritaremos daqui ao doutor para que não siga em frente. — Já não há tempo.",53,42,0,0,9,0,5,8,22,41.509433962264154,"[{'label': 'NEGATIVE', 'score': 0.5955907702445984}]"
CAPÍTULO VII,"Se o matarem ou não, quando voltarem são nossos.",11,11,0,0,0,0,1,2,3,27.27272727272727,"[{'label': 'NEUTRAL', 'score': 0.5819759964942932}]"
CAPÍTULO VII,"Tinham já passado o pontilhão, e subiam a ladeira, quando ouviram dois tiros. — Arriba! — exclamou João da Cruz — que não vão eles meter-se à estrada, se mataram o fidalgo.",38,32,0,1,5,1,3,6,15,39.473684210526315,"[{'label': 'NEGATIVE', 'score': 0.5941503047943115}]"
CAPÍTULO VII,"Passaram o atalho, esbofados e ansiados, com as clavinas aperradas.",13,12,0,0,1,1,0,4,6,46.15384615384615,"[{'label': 'POSITIVE', 'score': 0.43544360995292664}]"
CAPÍTULO VII,"Os criados de Baltasar, ao invés da conjetura do ferrador, retrocederam pelo mesmo atalho, supondo que os companheiros de Simão iam à frente batendo os pontos azados à emboscada, ou que se tinham retardado. — Eles aí vêm! — disse o arrieiro. — E nós cá os esperamos — respondeu o ferrador, escondendo-se atrás de uma elevação. — Senta-te também, que eu não estou para correr atrás deles.",79,57,0,1,12,2,6,13,33,41.77215189873418,"[{'label': 'NEGATIVE', 'score': 0.3940848708152771}]"
CAPÍTULO VII,"Os assassinos, a dez passos, viram de frente erguerem-se os dois vultos, e ladearam cada um para o seu lado, um galgando os socalcos de uma vinha, o outro atirando-se para uns silveirais. — Atira ao da esquerda! — disse João da Cruz.",51,39,0,1,9,0,0,6,15,29.411764705882355,"[{'label': 'NEGATIVE', 'score': 0.4757682681083679}]"
CAPÍTULO VII,Foram simultâneas as explosões.,5,5,0,0,1,1,0,0,2,40.0,"[{'label': 'NEGATIVE', 'score': 0.5386711955070496}]"
CAPÍTULO VII,A pontaria do ferrador fez logo um cadáver.,9,9,0,0,3,0,1,1,5,55.55555555555556,"[{'label': 'NEGATIVE', 'score': 0.39877375960350037}]"
CAPÍTULO VII,Os balotes do arrieiro não estremaram o outro entre o carrascal onde se embrenhara.,15,14,0,0,3,0,1,2,6,40.0,"[{'label': 'NEGATIVE', 'score': 0.5735799670219421}]"
CAPÍTULO VII,"A este tempo tapava Simão o sangue de onde lhe tinham atirado, e corria em direção onde ouvira os segundos tiros. — É a vossa senhoria, fidalgo? — bradou o ferrador. — Sou. — Não o mataram? — Creio que não — respondeu Simão. — Este desalmado deixou fugir o melro — disse João da Cruz — mas o meu lá ali a morrer na vinha.",75,54,2,0,10,1,4,12,27,36.0,"[{'label': 'NEGATIVE', 'score': 0.6102104187011719}]"
CAPÍTULO VII,Sempre lhe quero ver as trombas.,7,7,0,0,1,0,1,2,4,57.14285714285714,"[{'label': 'NEUTRAL', 'score': 0.4310397803783417}]"
CAPÍTULO VII,"O ferrador desceu os três socalcos da vinha, e curvou-se sobre o cadáver, dizendo: — Alma de cântaro, se eu tivesse duas clavinas, não ias sozinho para o Inferno. — Anda daí! — disse o arrieiro — deixa lá esse diabo, que o senhor doutor está ferido no ombro.",58,47,0,1,9,2,4,6,21,36.206896551724135,"[{'label': 'NEGATIVE', 'score': 0.4552491307258606}]"
CAPÍTULO VII,"Vamos depressa que está o sangue a escorrer- lhe. — Eu vi duas cabeças a espreitarem-me de cima da ribanceira, e pensei que eram vocês — disse Simão, enquanto o ferrador, com a destreza de hábil cirurgião, lhe enfaixava com lenços o braço ferido. — Parei o cavalo, e disse: Olá! há novidades?",63,45,1,1,10,1,2,8,21,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.4864535331726074}]"
CAPÍTULO VII,"Uma vez que me não responderam, saltei para terra; mas ainda tinha eu um pé no estribo quando dispararam.",22,22,0,0,4,0,3,4,11,50.0,"[{'label': 'NEGATIVE', 'score': 0.614209771156311}]"
CAPÍTULO VII,"Quis saltar a ribanceira, mas não consegui atravessar o mato cerrado.",13,13,0,0,2,1,1,4,8,61.53846153846154,"[{'label': 'NEUTRAL', 'score': 0.3750914931297302}]"
CAPÍTULO VII,"Dei uma volta grande para achar o caminho, e foi então que me apercebi que estava ferido. — Isto é uma arranhadela — disse João da Cruz. — Olhe que eu sei disto, fidalgo!",39,32,0,1,4,2,1,5,12,30.76923076923077,"[{'label': 'NEGATIVE', 'score': 0.6097488403320312}]"
CAPÍTULO VII,"Sou mestre a curar muitas feridas. — Nos burros, mestre João? — disse o ferido, a sorrir. — E nos cristãos também, senhor doutor.",31,23,1,0,8,0,1,3,12,38.70967741935484,"[{'label': 'NEUTRAL', 'score': 0.49391070008277893}]"
CAPÍTULO VII,Olhe que houve em Portugal um rei que não queria outro médico senão um alveitar.,16,14,0,0,3,0,1,2,6,37.5,"[{'label': 'NEGATIVE', 'score': 0.5038973689079285}]"
CAPÍTULO VII,"Hei de mostrar-lhe o meu corpo que está uma rede de facadas, e nunca fui ao cirurgião.",19,18,0,0,3,0,1,3,7,36.84210526315789,"[{'label': 'NEGATIVE', 'score': 0.5746749639511108}]"
CAPÍTULO VII,Com ceroto e vinagre sou capaz de ir ressuscitar aquele alma do diabo que ali está a escutar a cavalaria.,21,20,0,0,5,1,1,3,10,47.61904761904761,"[{'label': 'NEUTRAL', 'score': 0.348806232213974}]"
CAPÍTULO VII,Nisto ouviu-se um leve rumor de folhagem no matagal para onde tinha saltado o companheiro do morto.,18,18,0,0,6,0,0,3,9,50.0,"[{'label': 'NEGATIVE', 'score': 0.6537966728210449}]"
CAPÍTULO VII,"João da Cruz, como um cão de fino olfato, fitou a orelha e resmungou: — Querem vocês ver que eles ainda se armam!",27,26,0,1,3,1,1,5,10,37.03703703703704,"[{'label': 'NEUTRAL', 'score': 0.44613227248191833}]"
CAPÍTULO VII,Ou será que o outro está por ali a tremer?,11,11,1,0,0,0,1,3,4,36.36363636363637,"[{'label': 'NEUTRAL', 'score': 0.43687039613723755}]"
CAPÍTULO VII,"O rumor continuou, e depressa um bando de pássaros rompeu dentro da folhagem a chilrear. — O homem está ali — disse o ferrador. — Passe-me cá uma pistola, senhor Simão!",36,31,0,1,8,0,4,5,17,47.22222222222222,"[{'label': 'NEUTRAL', 'score': 0.413446843624115}]"
CAPÍTULO VII,"Correu mestre João, e ao mesmo tempo uma grande restolhada fez-se ouvir entre as moitas de codessos e urzes. — Ele move-se como um porco do monte! — exclamou o ferrador — Ó cunhado, atira-lhe pedras; quero ver sair o javali da moita!",49,43,0,2,10,2,0,11,23,46.93877551020408,"[{'label': 'NEGATIVE', 'score': 0.41816237568855286}]"
CAPÍTULO VII,Do outro lado do mato estava um terreno cultivado.,10,10,0,0,3,0,0,1,4,40.0,"[{'label': 'NEGATIVE', 'score': 0.3545398712158203}]"
CAPÍTULO VII,"Simão, rodeando a sebe, conseguira saltar para o campo sobre a pedra de um agueiro. — Tenha lá cuidado, mestre; não vá você atirar-me com uma bala! — bradou Simão ao ferrador. — Pois o fidalgo já está aqui!?",48,39,1,2,8,0,5,6,19,39.58333333333333,"[{'label': 'NEUTRAL', 'score': 0.4717347025871277}]"
CAPÍTULO VII,Então está fechado o cerco.,6,6,0,0,1,1,1,0,3,50.0,"[{'label': 'NEUTRAL', 'score': 0.4546636641025543}]"
CAPÍTULO VII,Eu cá vou fazer de furão.,7,7,0,0,1,0,1,1,3,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.46343228220939636}]"
CAPÍTULO VII,"Se este nos escapa, não há nada seguro neste mundo!",12,12,0,1,1,1,1,2,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.606310248374939}]"
CAPÍTULO VII,Não se enganaram.,4,4,0,0,0,0,1,1,2,50.0,"[{'label': 'NEUTRAL', 'score': 0.4051458537578583}]"
CAPÍTULO VII,"O criado de Baltasar Coutinho, quando se atirara desamparado para trás do mato, deslocara um joelho, e caíra atordoado.",23,21,0,0,4,1,2,3,10,43.47826086956522,"[{'label': 'NEGATIVE', 'score': 0.7845125198364258}]"
CAPÍTULO VII,"O arrieiro não examinou o efeito do tiro, porque atirara ao calhas, e achava natural que o fugitivo se não molestasse.",24,21,0,0,5,1,2,4,12,50.0,"[{'label': 'NEGATIVE', 'score': 0.748376727104187}]"
CAPÍTULO VII,"Quando voltou a si do aturdimento da queda, o homem arrastou-se até encontrar um cerrado de árvores silvestres, em que pernoitava a passarinhada.",26,24,0,0,6,1,0,4,11,42.30769230769231,"[{'label': 'NEGATIVE', 'score': 0.7298908233642578}]"
CAPÍTULO VII,"Como os melros assustaram-se e esvoaçaram, o criado de Baltasar retrocedeu para o mato, pensando que aí escaparia; mas o arrieiro atirou enormes calhaus em todas as direções, e alguns acertavam mais que as balas do seu bacamarte.",43,36,0,0,9,2,2,5,18,41.86046511627907,"[{'label': 'NEGATIVE', 'score': 0.7344774007797241}]"
CAPÍTULO VII,"João da Cruz tirou do bolso da jaqueta uma navalha, e começou a cortar a selva de carvalhas novas e giestais que se emaranhavam em redor do esconderijo.",30,26,0,0,8,1,0,4,13,43.333333333333336,"[{'label': 'NEGATIVE', 'score': 0.6900158524513245}]"
CAPÍTULO VII,"Já cansado, porém, e vendo o pouco fruto do trabalho, disse ao arrieiro: — Preciso de lume, vai ali dentro buscar um pouco de restolho seco, e vamos pegar fogo ao mato, que este ladrão há de morrer assado.",47,37,0,0,8,2,4,7,21,44.680851063829785,"[{'label': 'NEUTRAL', 'score': 0.455312579870224}]"
CAPÍTULO VII,"O perseguido, quando tal ouviu, tirou do maior perigo coragem para fugir, rompendo a espessura e saltando a parede da tapada para o campo de restolho em que o arrieiro andava a apanhar erva, e Simão esperava o desfecho da montaria.",46,36,0,0,11,1,1,8,21,45.65217391304348,"[{'label': 'NEGATIVE', 'score': 0.7113416194915771}]"
CAPÍTULO VII,"Correram durante um bocado, o arrieiro e o académico atrás dele.",13,12,0,0,3,0,1,1,5,38.46153846153847,"[{'label': 'NEGATIVE', 'score': 0.5916158556938171}]"
CAPÍTULO VII,"O fugitivo, sentindo-se alcançado, lançou-se de joelhos e mãos erguidas, pedindo perdão, e dizendo que o amo o obrigara àquela desgraça.",26,21,0,0,5,0,0,8,13,50.0,"[{'label': 'NEGATIVE', 'score': 0.6283676624298096}]"
CAPÍTULO VII,"Já o bacamarte do arrieiro lhe ia direito ao peito, quando Simão lhe reteve o braço. — Não se mata assim num homem ajoelhado! — disse o rapaz — Levanta-te, rapaz! — Eu não posso, senhor.",43,32,0,2,9,0,5,7,21,48.837209302325576,"[{'label': 'NEGATIVE', 'score': 0.5186734795570374}]"
